2.91457e+00	1.58295e-10	2.79835e-12
2.93970e+00	1.52699e-10	2.70141e-12
2.96482e+00	1.47284e-10	2.60904e-12
2.98995e+00	1.42046e-10	2.52117e-12
3.01508e+00	1.36982e-10	2.43771e-12
3.04020e+00	1.32089e-10	2.35851e-12
3.06533e+00	1.27360e-10	2.28344e-12
3.09045e+00	1.22793e-10	2.21230e-12
3.11558e+00	1.18384e-10	2.14489e-12
3.14070e+00	1.14127e-10	2.08101e-12
3.16583e+00	1.10019e-10	2.02045e-12
3.19095e+00	1.06056e-10	1.96297e-12
3.21608e+00	1.02232e-10	1.90836e-12
3.24121e+00	9.85455e-11	1.85641e-12
3.26633e+00	9.49906e-11	1.80690e-12
3.29146e+00	9.15635e-11	1.75963e-12
3.31658e+00	8.82604e-11	1.71442e-12
3.34171e+00	8.50771e-11	1.67110e-12
3.36683e+00	8.20099e-11	1.62949e-12
3.39196e+00	7.90548e-11	1.58945e-12
3.41709e+00	7.62082e-11	1.55085e-12
3.44221e+00	7.34663e-11	1.51357e-12
3.46734e+00	7.08256e-11	1.47751e-12
3.49246e+00	6.82827e-11	1.44257e-12
3.51759e+00	6.58340e-11	1.40867e-12
3.54271e+00	6.34763e-11	1.37575e-12
3.56784e+00	6.12064e-11	1.34376e-12
3.59296e+00	5.90210e-11	1.31264e-12
3.61809e+00	5.69173e-11	1.28236e-12
3.64322e+00	5.48922e-11	1.25290e-12
3.66834e+00	5.29428e-11	1.22422e-12
3.69347e+00	5.10663e-11	1.19632e-12
3.71859e+00	4.92602e-11	1.16919e-12
3.74372e+00	4.75217e-11	1.14282e-12
3.76884e+00	4.58484e-11	1.11720e-12
3.79397e+00	4.42378e-11	1.09234e-12
3.81910e+00	4.26876e-11	1.06824e-12
3.84422e+00	4.11955e-11	1.04490e-12
3.86935e+00	3.97593e-11	1.02233e-12
3.89447e+00	3.83769e-11	1.00054e-12
3.91960e+00	3.70462e-11	9.79517e-13
3.94472e+00	3.57653e-11	9.59279e-13
3.96985e+00	3.45322e-11	9.39827e-13
3.99497e+00	3.33452e-11	9.21160e-13
4.02010e+00	3.22025e-11	9.03279e-13
4.04523e+00	3.11023e-11	8.86183e-13
4.07035e+00	3.00431e-11	8.69866e-13
4.09548e+00	2.90232e-11	8.54324e-13
4.12060e+00	2.80412e-11	8.39547e-13
4.14573e+00	2.70956e-11	8.25525e-13
4.17085e+00	2.61850e-11	8.12243e-13
4.19598e+00	2.53080e-11	7.99688e-13
4.22111e+00	2.44634e-11	7.87841e-13
4.24623e+00	2.36498e-11	7.76681e-13
