2.91457e+00	1.31486e-10	6.71357e-12
2.93970e+00	1.30284e-10	6.59861e-12
2.96482e+00	1.29081e-10	6.49468e-12
2.98995e+00	1.27877e-10	6.40181e-12
3.01508e+00	1.26673e-10	6.31986e-12
3.04020e+00	1.25469e-10	6.24857e-12
3.06533e+00	1.24267e-10	6.18752e-12
3.09045e+00	1.23065e-10	6.13618e-12
3.11558e+00	1.21865e-10	6.09394e-12
3.14070e+00	1.20668e-10	6.06007e-12
3.16583e+00	1.19473e-10	6.03380e-12
3.19095e+00	1.18282e-10	6.01431e-12
3.21608e+00	1.17093e-10	6.00077e-12
3.24121e+00	1.15909e-10	5.99231e-12
3.26633e+00	1.14728e-10	5.98811e-12
3.29146e+00	1.13552e-10	5.98734e-12
3.31658e+00	1.12381e-10	5.98922e-12
3.34171e+00	1.11214e-10	5.99301e-12
3.36683e+00	1.10053e-10	5.99801e-12
3.39196e+00	1.08898e-10	6.00357e-12
3.41709e+00	1.07747e-10	6.00911e-12
3.44221e+00	1.06603e-10	6.01410e-12
3.46734e+00	1.05465e-10	6.01806e-12
3.49246e+00	1.04334e-10	6.02059e-12
3.51759e+00	1.03209e-10	6.02133e-12
3.54271e+00	1.02091e-10	6.01997e-12
3.56784e+00	1.00979e-10	6.01628e-12
3.59296e+00	9.98749e-11	6.01005e-12
3.61809e+00	9.87779e-11	6.00114e-12
3.64322e+00	9.76883e-11	5.98947e-12
3.66834e+00	9.66062e-11	5.97499e-12
3.69347e+00	9.55319e-11	5.95769e-12
3.71859e+00	9.44654e-11	5.93764e-12
3.74372e+00	9.34069e-11	5.91490e-12
3.76884e+00	9.23564e-11	5.88963e-12
3.79397e+00	9.13142e-11	5.86199e-12
3.81910e+00	9.02803e-11	5.83220e-12
3.84422e+00	8.92549e-11	5.80049e-12
3.86935e+00	8.82379e-11	5.76717e-12
3.89447e+00	8.72297e-11	5.73256e-12
3.91960e+00	8.62301e-11	5.69700e-12
3.94472e+00	8.52394e-11	5.66089e-12
3.96985e+00	8.42576e-11	5.62465e-12
3.99497e+00	8.32849e-11	5.58871e-12
4.02010e+00	8.23212e-11	5.55355e-12
4.04523e+00	8.13667e-11	5.51963e-12
4.07035e+00	8.04214e-11	5.48747e-12
4.09548e+00	7.94854e-11	5.45757e-12
4.12060e+00	7.85588e-11	5.43045e-12
4.14573e+00	7.76416e-11	5.40660e-12
4.17085e+00	7.67339e-11	5.38653e-12
4.19598e+00	7.58357e-11	5.37072e-12
4.22111e+00	7.49472e-11	5.35963e-12
4.24623e+00	7.40683e-11	5.35369e-12
4.27136e+00	7.31990e-11	5.35328e-12
4.29648e+00	7.23395e-11	5.35874e-12
4.32161e+00	7.14897e-11	5.37038e-12
4.34673e+00	7.06497e-11	5.38843e-12
4.37186e+00	6.98194e-11	5.41306e-12
4.39698e+00	6.89990e-11	5.44439e-12
4.42211e+00	6.81884e-11	5.48248e-12
4.44724e+00	6.73877e-11	5.52731e-12
4.47236e+00	6.65968e-11	5.57882e-12
4.49749e+00	6.58157e-11	5.63689e-12
4.52261e+00	6.50445e-11	5.70134e-12
4.54774e+00	6.42831e-11	5.77195e-12
4.57286e+00	6.35316e-11	5.84845e-12
4.59799e+00	6.27898e-11	5.93056e-12
4.62312e+00	6.20578e-11	6.01794e-12
4.64824e+00	6.13356e-11	6.11025e-12
4.67337e+00	6.06231e-11	6.20714e-12
4.69849e+00	5.99203e-11	6.30823e-12
4.72362e+00	5.92271e-11	6.41314e-12
4.74874e+00	5.85436e-11	6.52151e-12
4.77387e+00	5.78696e-11	6.63295e-12
4.79899e+00	5.72051e-11	6.74711e-12
4.82412e+00	5.65501e-11	6.86363e-12
4.84925e+00	5.59045e-11	6.98217e-12
4.87437e+00	5.52682e-11	7.10240e-12
4.89950e+00	5.46412e-11	7.22400e-12
4.92462e+00	5.40234e-11	7.34668e-12
4.94975e+00	5.34147e-11	7.47015e-12
4.97487e+00	5.28151e-11	7.59415e-12
5.00000e+00	5.22245e-11	7.71843e-12
